"Date","Price","Open","High","Low","Vol.","Change %"
"Apr 09, 2009","2,517.67","2,477.42","2,517.74","2,457.42","74.59K","1.55%"
"Apr 08, 2009","2,479.35","2,563.72","2,573.09","2,479.35","99.33K","-3.79%"
"Apr 07, 2009","2,576.95","2,570.62","2,597.06","2,543.65","86.08K","0.25%"
"Apr 03, 2009","2,570.50","2,597.92","2,612.37","2,555.61","123.66K","-0.23%"
"Apr 02, 2009","2,576.40","2,558.77","2,599.25","2,558.26","135.15K","1.11%"
"Apr 01, 2009","2,548.22","2,519.89","2,566.54","2,519.89","126.31K","1.61%"
"Mar 31, 2009","2,507.79","2,436.78","2,507.90","2,423.57","95.46K","0.94%"
"Mar 30, 2009","2,484.49","2,501.31","2,508.14","2,471.37","94.15K","-0.58%"
"Mar 27, 2009","2,498.93","2,501.00","2,516.38","2,481.69","135.37K","0.77%"
"Mar 26, 2009","2,479.79","2,407.76","2,479.83","2,379.95","113.25K","3.27%"
"Mar 25, 2009","2,401.33","2,435.63","2,472.94","2,401.05","95.82K","-2.06%"
"Mar 24, 2009","2,451.78","2,477.57","2,483.83","2,440.53","111.99K","0.51%"
"Mar 23, 2009","2,439.39","2,384.67","2,448.35","2,375.52","116.31K","2.50%"
"Mar 20, 2009","2,379.84","2,389.89","2,397.21","2,343.27","109.40K","-0.11%"
"Mar 19, 2009","2,382.56","2,337.52","2,386.23","2,331.26","97.32K","2.14%"
"Mar 18, 2009","2,332.65","2,335.42","2,370.56","2,328.86","101.87K","0.44%"
"Mar 17, 2009","2,322.40","2,244.11","2,329.30","2,239.67","92.98K","3.60%"
"Mar 16, 2009","2,241.61","2,197.25","2,247.11","2,180.05","48.77K","1.64%"
"Mar 13, 2009","2,205.42","2,229.25","2,250.24","2,200.97","54.08K","-0.46%"
"Mar 12, 2009","2,215.70","2,208.04","2,220.30","2,156.60","55.70K","-0.21%"
"Mar 11, 2009","2,220.38","2,288.05","2,292.40","2,212.88","70.84K","-0.91%"
"Mar 10, 2009","2,240.78","2,175.31","2,241.24","2,168.32","56.66K","1.74%"
"Mar 09, 2009","2,202.53","2,302.01","2,333.98","2,198.55","86.56K","-3.68%"
"Mar 06, 2009","2,286.58","2,260.76","2,313.20","2,255.82","85.97K","-0.80%"
"Mar 05, 2009","2,304.92","2,314.08","2,340.37","2,259.80","131.99K","0.87%"
"Mar 04, 2009","2,285.15","2,150.24","2,290.94","2,150.24","110.75K","6.68%"
"Mar 03, 2009","2,142.15","2,109.84","2,168.22","2,100.64","66.17K","-1.04%"
"Mar 02, 2009","2,164.67","2,123.37","2,177.29","2,112.34","62.75K","1.13%"
"Feb 27, 2009","2,140.49","2,164.54","2,186.82","2,117.06","87.08K","-2.27%"
"Feb 26, 2009","2,190.18","2,295.43","2,332.35","2,167.15","102.20K","-4.95%"
"Feb 25, 2009","2,304.25","2,325.04","2,337.42","2,226.44","107.88K","0.10%"
"Feb 24, 2009","2,301.85","2,376.70","2,411.91","2,294.52","127.02K","-4.51%"
"Feb 23, 2009","2,410.48","2,333.81","2,419.53","2,307.92","109.47K","2.82%"
"Feb 20, 2009","2,344.32","2,300.81","2,344.77","2,276.30","86.63K","2.00%"
"Feb 19, 2009","2,298.41","2,295.65","2,324.68","2,259.59","90.85K","0.99%"
"Feb 18, 2009","2,275.84","2,331.66","2,369.05","2,272.51","115.42K","-4.59%"
"Feb 17, 2009","2,385.29","2,460.57","2,470.62","2,384.79","141.02K","-3.13%"
"Feb 16, 2009","2,462.24","2,421.19","2,462.39","2,397.18","152.35K","2.63%"
"Feb 13, 2009","2,399.07","2,321.56","2,402.44","2,307.09","140.41K","3.48%"
"Feb 12, 2009","2,318.34","2,335.40","2,344.66","2,248.48","119.83K","-0.55%"
"Feb 11, 2009","2,331.14","2,287.23","2,381.19","2,275.57","147.58K","0.19%"
"Feb 10, 2009","2,326.76","2,288.07","2,327.10","2,263.53","116.30K","1.31%"
"Feb 09, 2009","2,296.67","2,271.59","2,307.91","2,257.49","129.52K","2.65%"
"Feb 06, 2009","2,237.28","2,158.08","2,240.02","2,158.08","106.67K","4.01%"
"Feb 05, 2009","2,150.97","2,164.55","2,211.18","2,135.67","115.10K","-0.71%"
"Feb 04, 2009","2,166.41","2,118.56","2,166.41","2,117.02","100.89K","2.73%"
"Feb 03, 2009","2,108.91","2,056.80","2,108.94","2,049.89","87.64K","2.52%"
"Feb 02, 2009","2,057.06","2,052.44","2,059.34","2,029.72","51.45K","1.20%"
"Jan 23, 2009","2,032.68","2,039.52","2,054.33","2,025.19","57.50K","-0.58%"
"Jan 22, 2009","2,044.55","2,034.29","2,048.48","2,012.74","58.86K","1.13%"
"Jan 21, 2009","2,021.71","1,993.67","2,047.11","1,988.24","64.12K","-0.17%"
"Jan 20, 2009","2,025.19","2,006.53","2,025.19","1,986.06","53.26K","0.63%"
"Jan 19, 2009","2,012.46","2,010.58","2,052.19","1,993.95","81.95K","1.12%"
"Jan 16, 2009","1,990.21","1,965.44","2,026.65","1,965.44","96.54K","1.81%"
"Jan 15, 2009","1,954.87","1,935.39","1,977.19","1,930.30","78.94K","-0.02%"
"Jan 14, 2009","1,955.24","1,873.63","1,955.24","1,873.63","59.28K","4.21%"
"Jan 13, 2009","1,876.18","1,892.65","1,908.20","1,874.97","49.82K","-2.32%"
"Jan 12, 2009","1,920.69","1,911.74","1,947.08","1,905.62","54.23K","0.12%"
"Jan 09, 2009","1,918.37","1,886.49","1,923.42","1,886.49","47.41K","1.61%"
"Jan 08, 2009","1,887.99","1,894.66","1,902.80","1,873.65","53.45K","-2.24%"
"Jan 07, 2009","1,931.18","1,942.67","1,959.25","1,930.87","59.70K","-0.60%"
"Jan 06, 2009","1,942.80","1,880.67","1,948.49","1,873.01","70.97K","3.18%"
"Jan 05, 2009","1,882.96","1,848.33","1,882.96","1,837.84","48.19K","3.59%"
"Dec 31, 2008","1,817.72","1,835.11","1,844.42","1,813.73","35.63K","-0.86%"
"Dec 30, 2008","1,833.43","1,852.95","1,867.41","1,824.53","37.59K","-1.15%"
"Dec 29, 2008","1,854.76","1,852.41","1,861.30","1,816.06","35.99K","-0.39%"
"Dec 26, 2008","1,862.10","1,868.34","1,881.08","1,850.50","34.56K","-0.46%"
"Dec 25, 2008","1,870.77","1,891.53","1,902.71","1,848.71","39.92K","-0.86%"
"Dec 24, 2008","1,887.08","1,893.22","1,912.78","1,872.65","44.20K","-1.66%"
"Dec 23, 2008","1,918.95","2,019.23","2,019.23","1,918.43","63.59K","-4.89%"
"Dec 22, 2008","2,017.55","2,050.77","2,055.37","1,993.33","52.95K","-1.68%"
"Dec 19, 2008","2,052.11","2,037.37","2,075.38","2,033.11","63.31K","0.34%"
"Dec 18, 2008","2,045.10","2,001.05","2,045.94","1,982.43","58.43K","2.18%"
"Dec 17, 2008","2,001.42","2,002.03","2,030.39","1,995.65","58.69K","0.35%"
"Dec 16, 2008","1,994.45","1,956.99","1,994.96","1,919.87","47.93K","0.98%"
"Dec 15, 2008","1,975.03","1,991.55","2,006.22","1,941.05","50.45K","0.75%"
"Dec 12, 2008","1,960.38","2,027.07","2,038.18","1,936.28","67.39K","-4.20%"
"Dec 11, 2008","2,046.34","2,087.43","2,107.29","2,043.62","73.56K","-2.39%"
"Dec 10, 2008","2,096.39","2,028.51","2,096.39","2,014.28","83.27K","2.72%"
"Dec 09, 2008","2,040.85","2,104.12","2,107.60","2,038.07","92.51K","-2.59%"
"Dec 08, 2008","2,095.04","2,040.47","2,095.47","2,033.98","107.61K","4.07%"
"Dec 05, 2008","2,013.17","1,969.74","2,014.20","1,965.09","74.37K","1.53%"
"Dec 04, 2008","1,982.93","1,980.44","2,046.47","1,978.14","119.18K","1.55%"
"Dec 03, 2008","1,952.67","1,884.60","1,952.67","1,884.60","85.02K","4.50%"
"Dec 02, 2008","1,868.63","1,821.54","1,891.13","1,814.90","61.35K","0.24%"
"Dec 01, 2008","1,864.20","1,823.77","1,864.30","1,799.84","48.39K","1.87%"
"Nov 28, 2008","1,829.92","1,851.10","1,866.26","1,815.45","51.59K","-2.17%"
"Nov 27, 2008","1,870.47","1,961.89","1,969.02","1,870.05","88.01K","1.46%"
"Nov 26, 2008","1,843.49","1,832.11","1,865.65","1,815.02","45.57K","0.50%"
"Nov 25, 2008","1,834.29","1,870.06","1,883.10","1,801.56","42.82K","-0.18%"
"Nov 24, 2008","1,837.64","1,913.99","1,923.93","1,835.86","50.56K","-4.33%"
"Nov 21, 2008","1,920.73","1,872.27","1,968.89","1,835.09","83.05K","-0.61%"
"Nov 20, 2008","1,932.43","1,916.70","1,976.95","1,900.27","83.19K","-1.06%"
"Nov 19, 2008","1,953.16","1,831.60","1,959.52","1,823.27","82.12K","6.16%"
"Nov 18, 2008","1,839.82","1,974.38","1,994.82","1,831.76","97.28K","-7.42%"
"Nov 17, 2008","1,987.22","1,934.74","1,987.22","1,919.97","87.84K","2.24%"
"Nov 14, 2008","1,943.65","1,893.31","1,943.65","1,874.93","91.17K","3.71%"
"Nov 13, 2008","1,874.08","1,777.03","1,891.94","1,765.63","83.24K","4.01%"
"Nov 12, 2008","1,801.82","1,758.48","1,806.23","1,754.29","44.09K","1.15%"
"Nov 11, 2008","1,781.36","1,795.30","1,824.93","1,778.33","66.07K","-1.13%"
"Nov 10, 2008","1,801.66","1,714.12","1,803.12","1,714.12","63.95K","7.38%"
"Nov 07, 2008","1,677.83","1,618.75","1,690.11","1,612.74","31.52K","1.70%"
"Nov 06, 2008","1,649.78","1,648.13","1,661.44","1,638.34","30.78K","-2.46%"
"Nov 05, 2008","1,691.42","1,641.26","1,714.66","1,641.26","42.42K","3.91%"
"Nov 04, 2008","1,627.76","1,646.20","1,648.45","1,606.73","26.10K","-1.56%"
"Nov 03, 2008","1,653.54","1,648.56","1,684.56","1,643.42","25.38K","-0.61%"
"Oct 31, 2008","1,663.66","1,688.09","1,696.65","1,655.09","28.32K","-2.00%"
"Oct 30, 2008","1,697.66","1,669.97","1,723.93","1,646.35","41.28K","2.38%"
"Oct 29, 2008","1,658.22","1,723.23","1,731.26","1,657.65","38.87K","-2.79%"
"Oct 28, 2008","1,705.82","1,614.62","1,716.31","1,607.67","46.79K","3.09%"
"Oct 27, 2008","1,654.67","1,746.67","1,746.67","1,652.79","36.44K","-7.12%"
"Oct 24, 2008","1,781.60","1,831.46","1,840.88","1,769.11","32.98K","-2.90%"
"Oct 23, 2008","1,834.78","1,794.68","1,836.41","1,779.13","35.76K","0.08%"
"Oct 22, 2008","1,833.32","1,854.60","1,887.31","1,832.45","32.97K","-2.56%"
"Oct 21, 2008","1,881.41","1,901.24","1,928.19","1,880.52","38.91K","-0.81%"
"Oct 20, 2008","1,896.73","1,828.41","1,899.35","1,802.10","33.28K","3.46%"
"Oct 17, 2008","1,833.26","1,837.91","1,851.33","1,805.67","28.72K","0.68%"
"Oct 16, 2008","1,820.90","1,833.48","1,866.90","1,818.93","40.53K","-4.88%"
"Oct 15, 2008","1,914.36","1,911.03","1,930.63","1,892.02","31.89K","-1.05%"
"Oct 14, 2008","1,934.62","2,054.41","2,060.49","1,934.46","54.33K","-2.56%"
"Oct 13, 2008","1,985.49","1,889.75","1,985.63","1,841.53","43.54K","4.12%"
"Oct 10, 2008","1,906.96","1,913.27","1,938.21","1,881.67","39.15K","-4.43%"
"Oct 09, 2008","1,995.30","2,059.59","2,063.30","1,993.01","33.58K","-1.36%"
"Oct 08, 2008","2,022.88","2,041.99","2,073.07","2,000.52","36.88K","-3.78%"
"Oct 07, 2008","2,102.45","2,043.92","2,136.12","2,024.65","43.07K","-1.23%"
"Oct 06, 2008","2,128.70","2,206.56","2,206.56","2,128.27","45.58K","-5.12%"
"Sep 26, 2008","2,243.66","2,234.46","2,257.16","2,192.13","59.43K","0.91%"
"Sep 25, 2008","2,223.53","2,143.73","2,256.27","2,139.62","74.24K","3.96%"
"Sep 24, 2008","2,138.85","2,072.65","2,139.22","2,050.97","45.33K","0.72%"
"Sep 23, 2008","2,123.48","2,141.60","2,180.37","2,118.92","78.37K","-3.81%"
"Sep 22, 2008","2,207.61","2,228.37","2,258.42","2,130.32","101.99K","6.49%"
"Sep 19, 2008","2,073.11","2,065.78","2,073.11","2,046.22","36.53K","9.34%"
"Sep 18, 2008","1,895.99","1,876.96","1,936.73","1,804.77","47.82K","-1.72%"
"Sep 17, 2008","1,929.13","1,981.25","2,003.91","1,923.55","32.86K","-3.57%"
"Sep 16, 2008","2,000.65","2,050.32","2,050.32","1,987.30","33.56K","-3.72%"
"Sep 12, 2008","2,077.85","2,071.06","2,102.98","2,066.44","19.20K","0.28%"
"Sep 11, 2008","2,072.13","2,135.45","2,141.99","2,067.25","22.18K","-3.32%"
"Sep 10, 2008","2,143.18","2,124.97","2,181.25","2,099.23","22.06K","0.19%"
"Sep 09, 2008","2,139.14","2,135.22","2,150.99","2,111.40","17.62K","0.59%"
"Sep 08, 2008","2,126.52","2,189.82","2,198.76","2,119.12","22.19K","-2.61%"
"Sep 05, 2008","2,183.43","2,193.04","2,221.09","2,172.94","21.65K","-3.01%"
"Sep 04, 2008","2,251.15","2,238.64","2,270.41","2,216.11","18.99K","0.23%"
"Sep 03, 2008","2,245.96","2,279.60","2,296.03","2,219.56","23.75K","-1.73%"
"Sep 02, 2008","2,285.41","2,292.69","2,309.21","2,268.00","18.44K","-1.03%"
"Sep 01, 2008","2,309.17","2,372.64","2,372.64","2,297.02","21.15K","-3.45%"
"Aug 29, 2008","2,391.64","2,347.40","2,418.05","2,339.52","28.88K","2.39%"
"Aug 28, 2008","2,335.86","2,325.26","2,363.56","2,316.68","20.40K","0.45%"
"Aug 27, 2008","2,325.29","2,322.54","2,367.72","2,291.35","23.86K","-0.27%"
"Aug 26, 2008","2,331.53","2,370.53","2,390.66","2,306.94","23.74K","-2.88%"
"Aug 25, 2008","2,400.55","2,408.03","2,439.91","2,373.76","18.64K","-0.18%"
"Aug 22, 2008","2,404.93","2,421.25","2,437.43","2,362.63","26.30K","-1.60%"
"Aug 21, 2008","2,443.98","2,494.26","2,535.86","2,438.86","37.52K","-3.51%"
"Aug 20, 2008","2,532.94","2,332.39","2,533.30","2,312.18","45.04K","7.85%"
"Aug 19, 2008","2,348.47","2,285.51","2,356.19","2,273.89","19.48K","1.52%"
"Aug 18, 2008","2,313.40","2,451.31","2,452.63","2,312.95","23.62K","-5.48%"
"Aug 15, 2008","2,447.61","2,440.39","2,479.15","2,412.95","20.42K","0.17%"
"Aug 14, 2008","2,443.51","2,429.98","2,461.24","2,410.49","20.16K","-0.05%"
"Aug 13, 2008","2,444.67","2,427.49","2,466.09","2,369.58","27.55K","0.02%"
"Aug 12, 2008","2,444.16","2,431.38","2,474.32","2,413.60","24.19K","-0.51%"
"Aug 11, 2008","2,456.81","2,579.80","2,580.72","2,442.79","32.12K","-5.20%"
"Aug 08, 2008","2,591.46","2,719.38","2,719.38","2,581.81","30.90K","-4.74%"
"Aug 07, 2008","2,720.44","2,717.66","2,747.88","2,683.41","23.37K","-0.05%"
"Aug 06, 2008","2,721.69","2,723.52","2,749.10","2,679.66","27.40K","0.69%"
"Aug 05, 2008","2,703.08","2,780.76","2,792.74","2,695.37","30.47K","-2.53%"
"Aug 04, 2008","2,773.15","2,816.94","2,832.89","2,767.53","22.78K","-2.38%"
"Aug 01, 2008","2,840.79","2,786.12","2,868.68","2,748.76","34.03K","1.27%"
"Jul 31, 2008","2,805.21","2,894.25","2,899.07","2,804.70","27.94K","-2.74%"
"Jul 30, 2008","2,884.38","2,940.02","2,949.94","2,866.03","29.81K","-0.73%"
"Jul 29, 2008","2,905.63","2,921.25","2,921.25","2,881.05","36.04K","-1.87%"
"Jul 28, 2008","2,960.85","2,959.11","2,997.60","2,946.49","39.31K","0.74%"
"Jul 25, 2008","2,939.20","2,939.32","2,967.72","2,916.68","40.57K","-1.28%"
"Jul 24, 2008","2,977.36","2,905.04","2,979.75","2,902.98","48.54K","3.26%"
"Jul 23, 2008","2,883.32","2,923.05","2,941.97","2,879.18","38.82K","-0.74%"
"Jul 22, 2008","2,904.74","2,905.28","2,931.45","2,890.25","38.82K","-0.22%"
"Jul 21, 2008","2,911.05","2,792.83","2,915.29","2,780.28","45.12K","3.40%"
"Jul 18, 2008","2,815.46","2,746.54","2,818.06","2,690.07","40.20K","3.58%"
"Jul 17, 2008","2,718.07","2,790.26","2,812.99","2,705.81","32.69K","-1.00%"
"Jul 16, 2008","2,745.60","2,818.76","2,824.88","2,702.66","39.40K","-3.76%"
"Jul 15, 2008","2,852.98","2,987.06","2,997.67","2,849.20","47.29K","-4.13%"
"Jul 14, 2008","2,975.87","2,927.24","2,996.59","2,917.02","34.58K","0.76%"
"Jul 11, 2008","2,953.50","2,962.86","2,988.20","2,913.87","44.29K","-0.68%"
"Jul 10, 2008","2,973.73","2,970.98","3,056.91","2,950.20","61.65K","-1.37%"
"Jul 09, 2008","3,015.13","2,927.00","3,015.27","2,927.00","69.36K","3.90%"
"Jul 08, 2008","2,901.84","2,900.57","2,939.14","2,841.07","54.25K","0.66%"
"Jul 07, 2008","2,882.76","2,747.61","2,890.99","2,747.61","52.73K","5.14%"
"Jul 04, 2008","2,741.85","2,751.21","2,783.85","2,716.02","37.91K","-0.68%"
"Jul 03, 2008","2,760.61","2,654.48","2,807.68","2,617.26","45.66K","2.26%"
"Jul 02, 2008","2,699.60","2,702.63","2,745.94","2,670.06","27.92K","0.05%"
"Jul 01, 2008","2,698.35","2,799.20","2,809.38","2,690.18","28.85K","-3.35%"
"Jun 30, 2008","2,791.82","2,782.84","2,834.27","2,747.61","25.30K","-0.86%"
"Jun 27, 2008","2,816.02","2,886.18","2,899.84","2,787.25","40.89K","-5.53%"
"Jun 26, 2008","2,980.91","2,964.52","3,010.28","2,922.79","42.60K","0.38%"
"Jun 25, 2008","2,969.54","2,844.92","2,973.17","2,834.95","42.43K","4.12%"
"Jun 24, 2008","2,851.91","2,775.69","2,865.90","2,770.99","31.79K","2.22%"
"Jun 23, 2008","2,789.94","2,798.43","2,845.48","2,771.36","26.63K","-2.10%"
"Jun 20, 2008","2,849.67","2,795.47","2,946.94","2,691.87","51.68K","2.76%"
"Jun 19, 2008","2,773.08","2,967.40","2,967.40","2,768.22","36.32K","-7.29%"
"Jun 18, 2008","2,991.27","2,820.24","3,007.18","2,759.11","42.56K","5.23%"
"Jun 17, 2008","2,842.68","2,950.40","2,977.89","2,820.64","26.46K","-3.71%"
"Jun 16, 2008","2,952.24","2,981.09","3,012.99","2,900.07","26.81K","-0.90%"
"Jun 13, 2008","2,979.12","3,087.34","3,108.99","2,975.66","25.32K","-3.42%"
"Jun 12, 2008","3,084.63","3,123.64","3,148.74","3,022.88","31.45K","-1.77%"
"Jun 11, 2008","3,140.30","3,155.94","3,181.82","3,097.39","29.41K","-2.07%"
"Jun 10, 2008","3,206.56","3,344.45","3,352.32","3,188.80","32.95K","-8.11%"
"Jun 06, 2008","3,489.50","3,519.12","3,532.30","3,470.56","20.94K","-0.64%"
"Jun 05, 2008","3,512.14","3,529.98","3,542.24","3,487.79","23.99K","-0.98%"
"Jun 04, 2008","3,546.92","3,601.06","3,605.06","3,513.64","29.42K","-1.86%"
"Jun 03, 2008","3,614.11","3,624.57","3,641.43","3,585.12","34.74K","-0.32%"
"Jun 02, 2008","3,625.83","3,600.23","3,650.48","3,580.58","28.25K","0.40%"
"May 30, 2008","3,611.33","3,585.61","3,620.22","3,552.66","28.59K","0.85%"
"May 29, 2008","3,580.87","3,666.20","3,677.02","3,578.73","29.42K","-2.59%"
"May 28, 2008","3,676.23","3,583.28","3,698.00","3,561.73","31.04K","2.80%"
"May 27, 2008","3,576.20","3,549.99","3,594.66","3,533.47","24.76K","0.48%"
"May 26, 2008","3,559.22","3,643.01","3,643.01","3,555.76","28.18K","-3.15%"
"May 23, 2008","3,675.15","3,697.89","3,741.06","3,629.01","33.44K","-0.98%"
"May 22, 2008","3,711.44","3,732.64","3,783.85","3,704.16","40.74K","-1.89%"
"May 21, 2008","3,783.05","3,668.18","3,801.07","3,591.57","43.60K","1.95%"
"May 20, 2008","3,710.82","3,911.10","3,946.44","3,698.55","39.70K","-5.19%"
"May 19, 2008","3,914.07","3,926.31","3,936.28","3,865.50","29.71K","-0.56%"
"May 16, 2008","3,936.12","3,948.03","3,982.22","3,882.89","39.72K","-0.30%"
"May 15, 2008","3,948.09","4,006.66","4,038.85","3,948.06","50.77K","-0.70%"
"May 14, 2008","3,975.78","3,843.47","3,975.80","3,843.47","50.61K","3.22%"
"May 13, 2008","3,851.69","3,786.53","3,923.17","3,778.72","50.34K","-1.36%"
"May 12, 2008","3,904.92","3,804.99","3,952.79","3,766.58","45.38K","0.67%"
"May 09, 2008","3,878.92","3,960.89","3,973.06","3,806.52","53.66K","-1.18%"
"May 08, 2008","3,925.04","3,774.04","3,926.00","3,761.28","44.06K","2.71%"
"May 07, 2008","3,821.32","3,986.13","4,042.41","3,821.11","54.46K","-4.73%"
"May 06, 2008","4,010.89","4,021.07","4,075.57","3,961.34","58.46K","-1.11%"
"May 05, 2008","4,055.78","4,015.21","4,061.47","3,972.56","62.53K","2.44%"
"Apr 30, 2008","3,959.12","3,793.85","3,970.57","3,793.85","69.91K","4.82%"
"Apr 29, 2008","3,776.94","3,704.93","3,797.53","3,702.02","44.54K","1.28%"
"Apr 28, 2008","3,729.15","3,740.95","3,791.77","3,711.18","48.83K","-1.94%"
"Apr 25, 2008","3,803.07","3,781.91","3,915.84","3,737.98","84.81K","0.76%"
"Apr 24, 2008","3,774.50","3,739.32","3,781.48","3,659.73","96.58K","9.29%"
"Apr 23, 2008","3,453.73","3,267.36","3,467.43","3,245.30","44.27K","4.78%"
"Apr 22, 2008","3,296.28","3,207.88","3,301.55","3,122.39","32.54K","0.88%"
"Apr 21, 2008","3,267.55","3,516.43","3,516.43","3,223.89","41.36K","-0.15%"
"Apr 18, 2008","3,272.50","3,356.56","3,390.55","3,248.53","27.89K","-3.37%"
"Apr 17, 2008","3,386.63","3,493.24","3,559.10","3,340.88","29.53K","-3.07%"
"Apr 16, 2008","3,494.02","3,573.66","3,583.81","3,483.18","26.53K","-2.49%"
"Apr 15, 2008","3,583.30","3,513.07","3,583.86","3,417.25","30.66K","1.33%"
"Apr 14, 2008","3,536.33","3,699.14","3,710.79","3,525.18","33.43K","-6.54%"
"Apr 11, 2008","3,783.73","3,794.30","3,825.30","3,755.01","26.33K","0.77%"
"Apr 10, 2008","3,754.72","3,641.66","3,754.72","3,608.32","28.80K","1.81%"
"Apr 09, 2008","3,688.12","3,857.28","3,911.70","3,687.60","39.00K","-5.22%"
"Apr 08, 2008","3,891.06","3,852.01","3,935.33","3,820.10","44.07K","1.18%"
"Apr 07, 2008","3,845.82","3,611.96","3,854.07","3,578.38","40.49K","5.34%"
"Apr 03, 2008","3,650.70","3,518.22","3,665.65","3,457.62","32.99K","2.90%"
"Apr 02, 2008","3,547.98","3,621.39","3,698.53","3,493.18","42.77K","-0.97%"
"Apr 01, 2008","3,582.86","3,776.27","3,815.16","3,566.21","35.30K","-5.48%"
"Mar 31, 2008","3,790.53","3,802.21","3,891.66","3,780.12","29.44K","-3.26%"
"Mar 28, 2008","3,918.16","3,712.98","3,925.86","3,661.38","42.10K","4.51%"
"Mar 27, 2008","3,748.92","3,847.44","3,873.61","3,745.88","32.00K","-4.23%"
"Mar 26, 2008","3,914.37","3,926.86","4,001.55","3,888.02","28.04K","0.22%"
"Mar 25, 2008","3,905.77","3,780.46","3,937.67","3,747.02","32.25K","1.26%"
"Mar 24, 2008","3,857.09","4,086.07","4,103.57","3,857.09","35.84K","-4.48%"
"Mar 21, 2008","4,037.83","3,998.20","4,083.16","3,958.97","42.62K","0.90%"
"Mar 20, 2008","4,001.83","3,833.20","4,044.69","3,658.04","46.21K","2.90%"
"Mar 19, 2008","3,888.86","3,837.60","3,954.47","3,776.30","37.90K","3.32%"
"Mar 18, 2008","3,763.95","3,924.87","3,996.96","3,700.35","34.52K","-5.08%"
"Mar 17, 2008","3,965.28","4,138.88","4,138.88","3,958.29","28.18K","-4.63%"
"Mar 14, 2008","4,157.87","4,179.44","4,212.41","4,092.79","23.43K","-0.98%"
"Mar 13, 2008","4,198.96","4,266.27","4,296.36","4,121.27","34.45K","-2.57%"
"Mar 12, 2008","4,309.65","4,534.81","4,553.34","4,308.35","27.15K","-2.96%"
"Mar 11, 2008","4,441.18","4,393.28","4,441.18","4,315.18","26.28K","0.22%"
"Mar 10, 2008","4,431.59","4,588.73","4,588.77","4,406.23","31.78K","-4.11%"
"Mar 07, 2008","4,621.69","4,641.76","4,693.21","4,597.01","28.69K","-1.35%"
"Mar 06, 2008","4,685.03","4,645.07","4,746.58","4,592.62","44.40K","1.22%"
"Mar 05, 2008","4,628.72","4,650.52","4,689.97","4,519.74","39.42K","-0.91%"
"Mar 04, 2008","4,671.15","4,813.40","4,836.66","4,657.38","45.13K","-2.50%"
"Mar 03, 2008","4,790.74","4,648.73","4,803.90","4,611.70","39.26K","2.49%"
"Feb 29, 2008","4,674.55","4,616.24","4,683.16","4,597.63","23.35K","1.14%"
"Feb 28, 2008","4,622.06","4,651.16","4,670.17","4,582.82","25.40K","-0.38%"
"Feb 27, 2008","4,639.77","4,543.10","4,660.41","4,500.89","29.59K","2.75%"
"Feb 26, 2008","4,515.53","4,637.60","4,668.83","4,394.59","33.28K","-0.09%"
"Feb 25, 2008","4,519.78","4,704.32","4,722.64","4,510.69","33.65K","-3.88%"
"Feb 22, 2008","4,702.24","4,850.88","4,850.88","4,649.81","37.92K","-3.56%"
"Feb 21, 2008","4,876.03","4,878.57","4,924.45","4,796.10","33.40K","-0.67%"
